GKZ,Gebietsname,"Wahl-
berechtigte",Stimmen,Unnamed: 4,Unnamed: 5,Dr. Michael Brunner,%,Gerald Grosz,%.1,Dr. Walter Rosenkranz,%.2,Heinrich Staudinger,%.3,Dr. Alexander Van der Bellen,%.4,Dr. Tassilo Wallentin,%.5,Dr. Dominik Wlazny,%.6
,,,Abgegeb.,Ungültige,Gültige,,,,,,,,,,,,,,
G61260,Michaelerberg-Pruggern,912.0,468,16,452,24.0,5.3097345132743365,31.0,6.8584070796460175,119.0,26.327433628318587,11.0,2.433628318584071,192.0,42.47787610619469,41.0,9.070796460176991,34.0,7.52212389380531
G61261,Mitterberg-Sankt Martin,1507.0,788,28,760,19.0,2.5,60.0,7.894736842105263,208.0,27.368421052631582,19.0,2.5,346.0,45.526315789473685,58.0,7.631578947368421,50.0,6.578947368421052
G61262,Öblarn,1535.0,705,15,690,30.0,4.3478260869565215,65.0,9.420289855072465,151.0,21.884057971014492,23.0,3.3333333333333335,308.0,44.63768115942029,64.0,9.27536231884058,49.0,7.101449275362319
G61263,Rottenmann,3863.0,1979,44,1935,39.0,2.0155038759689923,186.0,9.612403100775193,502.0,25.94315245478036,40.0,2.0671834625323,822.0,42.480620155038764,203.0,10.49095607235142,143.0,7.390180878552971
G61264,Sankt Gallen,1382.0,779,23,756,23.0,3.0423280423280423,53.0,7.01058201058201,131.0,17.32804232804233,23.0,3.0423280423280423,380.0,50.264550264550266,92.0,12.16931216931217,54.0,7.142857142857142
G61265,Schladming,4969.0,2139,56,2083,55.0,2.6404224675948154,142.0,6.817090734517523,431.0,20.691310609697553,35.0,1.6802688430148822,1068.0,51.272203552568406,211.0,10.129620739318291,141.0,6.769083053288526
G61266,Sölk,1231.0,575,20,555,23.0,4.1441441441441444,46.0,8.288288288288289,139.0,25.045045045045043,8.0,1.4414414414414414,244.0,43.96396396396396,50.0,9.00900900900901,45.0,8.108108108108109
G61267,Stainach-Pürgg,2083.0,935,31,904,26.0,2.8761061946902653,69.0,7.6327433628318575,184.0,20.353982300884958,19.0,2.101769911504425,459.0,50.77433628318584,84.0,9.29203539823009,63.0,6.969026548672566
G61299,Wahlkarten - Liezen,0.0,8677,122,8555,215.0,2.5131502045587375,424.0,4.956165984804208,1268.0,14.821741671537112,182.0,2.1274108708357686,5118.0,59.82466393921684,702.0,8.20572764465225,646.0,7.55113968439509
G61400,Murau,22674.0,14252,351,13901,328.0,2.3595424789583483,861.0,6.193799007265664,3418.0,24.58815912524279,205.0,1.4747140493489677,6661.0,47.917416013236455,1348.0,9.697144090353211,1080.0,7.769225235594561
G61410,Mühlen,728.0,475,19,456,7.0,1.5350877192982455,36.0,7.894736842105263,147.0,32.23684210526316,6.0,1.3157894736842104,196.0,42.98245614035088,36.0,7.894736842105263,28.0,6.140350877192982
G61413,Niederwölz,480.0,103,3,100,1.0,1.0,6.0,6.0,22.0,22.0,1.0,1.0,44.0,44.0,17.0,17.0,9.0,9.0
G61425,St. Peter am Kammersberg,1667.0,747,14,733,14.0,1.9099590723055935,48.0,6.548431105047749,175.0,23.874488403819917,8.0,1.0914051841746248,368.0,50.20463847203275,64.0,8.731241473396999,56.0,7.639836289222374
G61428,Schöder,762.0,373,16,357,15.0,4.201680672268908,21.0,5.88235294117647,100.0,28.011204481792717,5.0,1.400560224089636,169.0,47.33893557422969,27.0,7.563025210084033,20.0,5.602240896358544
G61437,Krakau,1194.0,518,13,505,9.0,1.782178217821782,17.0,3.3663366336633667,100.0,19.801980198019802,4.0,0.7920792079207921,291.0,57.62376237623762,48.0,9.504950495049505,36.0,7.128712871287128
G61438,Murau,2900.0,1230,20,1210,25.0,2.066115702479339,92.0,7.6033057851239665,268.0,22.14876033057851,14.0,1.1570247933884297,596.0,49.256198347107436,128.0,10.578512396694215,87.0,7.190082644628099
G61439,Neumarkt in der Steiermark,4081.0,1818,38,1780,37.0,2.0786516853932584,114.0,6.404494382022471,521.0,29.269662921348317,37.0,2.0786516853932584,779.0,43.764044943820224,179.0,10.0561797752809,113.0,6.348314606741573
G61440,Oberwölz,2484.0,1160,37,1123,41.0,3.6509349955476402,71.0,6.322350845948353,252.0,22.439893143365982,16.0,1.4247551202137132,561.0,49.95547640249332,107.0,9.528049866429207,75.0,6.678539626001781
G61441,Ranten,965.0,493,18,475,12.0,2.526315789473684,27.0,5.684210526315789,113.0,23.789473684210527,2.0,0.42105263157894735,236.0,49.684210526315795,38.0,8.0,47.0,9.894736842105264
G61442,Sankt Georgen am Kreischberg,1376.0,593,21,572,16.0,2.797202797202797,27.0,4.72027972027972,131.0,22.9020979020979,7.0,1.2237762237762237,275.0,48.07692307692308,65.0,11.363636363636363,51.0,8.916083916083917
G61443,Sankt Lambrecht,1429.0,711,18,693,18.0,2.5974025974025974,54.0,7.792207792207792,177.0,25.541125541125542,16.0,2.3088023088023086,315.0,45.45454545454545,69.0,9.956709956709958,44.0,6.349206349206349
G61444,Scheifling,1732.0,692,16,676,10.0,1.4792899408284024,55.0,8.136094674556213,238.0,35.20710059171598,9.0,1.3313609467455623,251.0,37.1301775147929,67.0,9.911242603550296,46.0,6.804733727810651
G61445,Stadl-Predlitz,1378.0,696,23,673,10.0,1.4858841010401187,43.0,6.389301634472511,171.0,25.40861812778603,3.0,0.44576523031203563,317.0,47.102526002971764,82.0,12.184249628528974,47.0,6.983655274888559
G61446,Teufenbach-Katsch,1498.0,754,18,736,15.0,2.0380434782608696,63.0,8.559782608695652,240.0,32.608695652173914,12.0,1.6304347826086956,249.0,33.83152173913043,104.0,14.130434782608695,53.0,7.201086956521739
G61499,Wahlkarten - Murau,0.0,3889,77,3812,98.0,2.570828961175236,187.0,4.905561385099685,763.0,20.015739769150052,65.0,1.7051416579223506,2014.0,52.833158447009446,317.0,8.315844700944385,368.0,9.653725078698844
G61600,Voitsberg,42144.0,26257,532,25725,537.0,2.0874635568513122,2583.0,10.040816326530612,6118.0,23.782312925170068,307.0,1.1933916423712343,11780.0,45.792031098153544,2489.0,9.675413022351798,1911.0,7.428571428571429
G61611,Krottendorf-Gaisfeld,2053.0,1010,24,986,17.0,1.7241379310344827,88.0,8.924949290060852,227.0,23.02231237322515,10.0,1.0141987829614605,458.0,46.45030425963489,110.0,11.156186612576064,76.0,7.707910750507099
G61612,Ligist,2718.0,1408,29,1379,26.0,1.885424220449601,135.0,9.789702683103698,355.0,25.74329224075417,22.0,1.5953589557650472,620.0,44.96011602610587,112.0,8.121827411167512,109.0,7.904278462654098
G61615,Mooskirchen,1771.0,903,25,878,22.0,2.5056947608200453,103.0,11.731207289293849,209.0,23.804100227790435,14.0,1.5945330296127564,373.0,42.48291571753987,92.0,10.478359908883828,65.0,7.403189066059225
G61618,Rosental an der Kainach,1384.0,708,14,694,22.0,3.170028818443804,89.0,12.82420749279539,184.0,26.512968299711815,4.0,0.5763688760806917,279.0,40.20172910662824,69.0,9.94236311239193,47.0,6.772334293948126
G61621,Sankt Martin am Wöllmißberg,663.0,356,8,348,6.0,1.7241379310344827,38.0,10.919540229885058,76.0,21.839080459770116,4.0,1.1494252873563218,156.0,44.827586206896555,39.0,11.206896551724139,29.0,8.333333333333332
G61624,Stallhofen,2597.0,1402,25,1377,31.0,2.251270878721859,176.0,12.781408859840232,385.0,27.959331880900507,25.0,1.815541031227306,520.0,37.76325344952796,147.0,10.675381263616558,93.0,6.753812636165578
G61625,Voitsberg,7697.0,3804,56,3748,70.0,1.8676627534685166,407.0,10.859124866595518,900.0,24.0128068303095,33.0,0.8804695837780149,1750.0,46.69156883671292,335.0,8.938100320170758,253.0,6.750266808964782
G61626,Bärnbach,4701.0,2429,59,2370,50.0,2.109704641350211,290.0,12.236286919831224,557.0,23.50210970464135,36.0,1.5189873417721518,1050.0,44.303797468354425,213.0,8.987341772151899,174.0,7.341772151898734
G61627,Edelschrott,1423.0,693,22,671,15.0,2.235469448584203,66.0,9.836065573770492,186.0,27.719821162444113,7.0,1.0432190760059614,295.0,43.96423248882265,65.0,9.687034277198212,37.0,5.514157973174367
G61628,Geistthal-Södingberg,1273.0,590,18,572,11.0,1.9230769230769231,78.0,13.636363636363635,196.0,34.26573426573427,8.0,1.3986013986013985,210.0,36.71328671328671,50.0,8.741258741258742,19.0,3.3216783216783217
G61629,Hirschegg-Pack,862.0,439,16,423,9.0,2.127659574468085,41.0,9.692671394799055,99.0,23.404255319148938,7.0,1.6548463356973995,208.0,49.1725768321513,27.0,6.382978723404255,32.0,7.5650118203309695
G61630,Kainach bei Voitsberg,1342.0,782,24,758,12.0,1.58311345646438,70.0,9.234828496042216,218.0,28.759894459102902,10.0,1.3192612137203166,309.0,40.76517150395778,75.0,9.894459102902374,64.0,8.443271767810026
G61631,Köflach,7990.0,4113,66,4047,73.0,1.8038052878675561,415.0,10.254509513219668,1066.0,26.34049913516185,36.0,0.8895478131949592,1713.0,42.32765011119348,420.0,10.378057820607859,324.0,8.005930318754633
G61632,Maria Lankowitz,2288.0,1136,20,1116,32.0,2.867383512544803,91.0,8.154121863799284,285.0,25.537634408602152,16.0,1.4336917562724014,492.0,44.086021505376344,119.0,10.663082437275985,81.0,7.258064516129033
G61633,Söding-Sankt Johann,3382.0,1580,30,1550,26.0,1.6774193548387095,136.0,8.774193548387096,335.0,21.612903225806452,25.0,1.6129032258064515,740.0,47.74193548387097,162.0,10.451612903225808,126.0,8.129032258064516
G61699,Wahlkarten - Voitsberg,0.0,4904,96,4808,115.0,2.391846921797005,360.0,7.487520798668886,840.0,17.470881863560734,50.0,1.0399334442595674,2607.0,54.22212978369384,454.0,9.442595673876871,382.0,7.945091514143095
G61700,Weiz,72786.0,48286,1153,47133,1279.0,2.7135976916385545,3279.0,6.956909171917765,10402.0,22.06946300893217,841.0,1.7843124774574077,23545.0,49.954384401587,4210.0,8.932170665987735,3577.0,7.589162582479367
G61701,Albersdorf-Prebuch,1737.0,1047,18,1029,38.0,3.69290573372206,98.0,9.523809523809524,247.0,24.00388726919339,23.0,2.2351797862001943,452.0,43.926141885325556,109.0,10.592808551992224,62.0,6.025267249757046
G61708,Fischbach,1274.0,745,26,719,24.0,3.3379694019471486,45.0,6.258692628650904,236.0,32.82336578581363,11.0,1.52990264255911,307.0,42.698191933240615,59.0,8.205841446453407,37.0,5.1460361613351875
G61710,Floing,993.0,563,17,546,24.0,4.395604395604396,40.0,7.326007326007327,129.0,23.626373626373624,8.0,1.465201465201465,269.0,49.26739926739927,35.0,6.41025641025641,41.0,7.509157509157509
G61711,Gasen,697.0,439,10,429,6.0,1.3986013986013985,22.0,5.128205128205128,84.0,19.58041958041958,13.0,3.0303030303030303,259.0,60.37296037296037,26.0,6.0606060606060606,19.0,4.428904428904429
G61716,Markt Hartmannsdorf,2371.0,1357,37,1320,38.0,2.878787878787879,81.0,6.136363636363637,324.0,24.545454545454547,31.0,2.348484848484848,619.0,46.89393939393939,131.0,9.924242424242424,96.0,7.2727272727272725
G61719,Hofstätten an der Raab,1808.0,964,17,947,24.0,2.534318901795143,77.0,8.130939809926083,212.0,22.38648363252376,12.0,1.2671594508975714,427.0,45.08975712777191,111.0,11.721224920802534,84.0,8.870116156282998
G61727,Ludersdorf-Wilfersdorf,1928.0,1001,19,982,23.0,2.3421588594704685,87.0,8.859470468431772,248.0,25.254582484725052,11.0,1.120162932790224,451.0,45.926680244399186,78.0,7.942973523421588,84.0,8.55397148676171
G61728,Miesenbach bei Birkfeld,573.0,403,8,395,3.0,0.7594936708860759,25.0,6.329113924050633,118.0,29.873417721518987,4.0,1.0126582278481013,184.0,46.58227848101266,41.0,10.379746835443038,20.0,5.063291139240507
G61729,Mitterdorf an der Raab,1744.0,1018,20,998,34.0,3.406813627254509,66.0,6.613226452905812,215.0,21.54308617234469,11.0,1.1022044088176353,514.0,51.503006012024045,86.0,8.617234468937877,72.0,7.214428857715431
G61730,Mortantsch,1741.0,1067,54,1013,28.0,2.7640671273445214,72.0,7.107601184600197,170.0,16.781836130306022,19.0,1.8756169792694966,589.0,58.144126357354395,60.0,5.923000987166831,75.0,7.4037512339585385
G61731,Naas,1104.0,656,34,622,18.0,2.8938906752411575,51.0,8.19935691318328,134.0,21.54340836012862,21.0,3.376205787781351,290.0,46.62379421221865,67.0,10.77170418006431,41.0,6.591639871382636
G61740,Puch bei Weiz,1691.0,935,25,910,19.0,2.0879120879120876,69.0,7.582417582417582,235.0,25.82417582417583,18.0,1.9780219780219779,431.0,47.36263736263736,67.0,7.362637362637363,71.0,7.802197802197802
G61741,Ratten,892.0,436,5,431,11.0,2.5522041763341066,28.0,6.496519721577726,69.0,16.009280742459396,3.0,0.6960556844547563,254.0,58.93271461716937,41.0,9.51276102088167,25.0,5.800464037122969
G61743,Rettenegg,584.0,374,14,360,6.0,1.6666666666666667,20.0,5.555555555555555,60.0,16.666666666666664,4.0,1.1111111111111112,206.0,57.22222222222222,36.0,10.0,28.0,7.777777777777778
G61744,St. Kathrein am Hauenstein,521.0,336,11,325,5.0,1.5384615384615385,26.0,8.0,89.0,27.384615384615387,4.0,1.2307692307692308,140.0,43.07692307692308,30.0,9.230769230769232,31.0,9.538461538461538
G61745,Sankt Kathrein am Offenegg,891.0,521,16,505,13.0,2.5742574257425743,35.0,6.9306930693069315,104.0,20.594059405940595,10.0,1.9801980198019802,288.0,57.02970297029702,29.0,5.742574257425743,26.0,5.148514851485149
G61746,St. Margarethen an der Raab,3378.0,1846,47,1799,78.0,4.33574207893274,149.0,8.282379099499721,398.0,22.123401889938854,34.0,1.8899388549193996,848.0,47.1372984991662,158.0,8.782657031684268,134.0,7.448582545858811
G61748,Sinabelkirchen,3505.0,2083,63,2020,74.0,3.663366336633663,237.0,11.732673267326732,674.0,33.366336633663366,25.0,1.2376237623762376,666.0,32.97029702970297,212.0,10.495049504950495,132.0,6.534653465346535
G61750,Strallegg,1543.0,942,20,922,26.0,2.8199566160520604,57.0,6.182212581344902,281.0,30.47722342733189,12.0,1.3015184381778742,391.0,42.40780911062907,98.0,10.629067245119305,57.0,6.182212581344902
G61751,Thannhausen,2000.0,1221,34,1187,39.0,3.285593934288121,71.0,5.981465880370682,223.0,18.786857624262847,29.0,2.443133951137321,642.0,54.08593091828138,94.0,7.919123841617523,89.0,7.497893850042122
G61756,Anger,3313.0,1954,48,1906,42.0,2.2035676810073452,108.0,5.6663168940188875,478.0,25.078698845750264,30.0,1.5739769150052465,957.0,50.20986358866737,172.0,9.024134312696747,119.0,6.243441762854145
G61757,Birkfeld,4152.0,2200,67,2133,62.0,2.906704172526957,122.0,5.719643694327239,682.0,31.97374589779653,28.0,1.3127051101734646,924.0,43.319268635724335,181.0,8.485700890764182,134.0,6.282231598687295
G61758,Fladnitz an der Teichalm,1476.0,874,30,844,15.0,1.7772511848341233,64.0,7.5829383886255926,192.0,22.748815165876778,16.0,1.8957345971563981,411.0,48.69668246445498,85.0,10.071090047393366,61.0,7.2274881516587675
G61759,Gersdorf an der Feistritz,1420.0,891,28,863,27.0,3.1286210892236386,79.0,9.154113557358054,216.0,25.02896871378911,15.0,1.738122827346466,357.0,41.36732329084589,98.0,11.355735805330243,71.0,8.227114716106605
G61760,Gleisdorf,8504.0,3977,76,3901,79.0,2.025121763650346,282.0,7.228915662650602,782.0,20.046142014867982,55.0,1.409894898743912,2031.0,52.063573442707,347.0,8.895155088438862,325.0,8.331197128941296
G61761,Gutenberg-Stenzengreith,1343.0,707,16,691,15.0,2.170767004341534,43.0,6.2228654124457305,107.0,15.48480463096961,16.0,2.3154848046309695,419.0,60.63675832127352,50.0,7.23589001447178,41.0,5.933429811866859
G61762,Ilztal,1768.0,1026,25,1001,37.0,3.696303696303696,66.0,6.593406593406594,310.0,30.96903096903097,18.0,1.7982017982017984,393.0,39.26073926073926,98.0,9.79020979020979,79.0,7.892107892107893
G61763,Passail,3578.0,2018,49,1969,49.0,2.488572879634332,135.0,6.856272219400711,393.0,19.959370238699847,30.0,1.5236160487557135,1027.0,52.15845606907059,199.0,10.1066531234129,136.0,6.9070594210259015
G61764,Pischelsdorf am Kulm,3019.0,1625,44,1581,65.0,4.111321948134092,155.0,9.803921568627452,432.0,27.32447817836812,27.0,1.7077798861480076,610.0,38.58317520556609,171.0,10.815939278937382,121.0,7.65338393421885
G61765,Sankt Ruprecht an der Raab,4364.0,2301,58,2243,65.0,2.8979045920642,167.0,7.445385644226482,586.0,26.125724476148015,71.0,3.1654034774855107,962.0,42.888987962550154,213.0,9.49621043245653,179.0,7.980383415069103
G61766,Weiz,8874.0,4552,89,4463,112.0,2.5095227425498545,267.0,5.982522966614385,747.0,16.737620434685187,74.0,1.6580775263275824,2526.0,56.598700425722605,362.0,8.111136007170066,375.0,8.402419896930317
G61799,Wahlkarten - Weiz,0.0,8207,128,8079,180.0,2.227998514667657,435.0,5.384329743780171,1227.0,15.18752320831786,158.0,1.9556875850971656,4701.0,58.18789454140364,666.0,8.24359450427033,712.0,8.812971902463177
G62000,Murtal,56734.0,35733,707,35026,878.0,2.5067093016616226,2784.0,7.948381202535259,7142.0,20.390567007365956,466.0,1.330440244389882,17422.0,49.74019299948609,3776.0,10.78056301033518,2558.0,7.303146234226003
G62007,Fohnsdorf,6314.0,2822,41,2781,78.0,2.8047464940668827,244.0,8.773822366055375,670.0,24.09205321826681,31.0,1.1147069399496585,1222.0,43.941028407047824,340.0,12.225818051060768,196.0,7.047824523552679
G62008,Gaal,1093.0,579,23,556,11.0,1.9784172661870503,27.0,4.856115107913669,109.0,19.60431654676259,12.0,2.158273381294964,314.0,56.4748201438849,52.0,9.352517985611511,31.0,5.575539568345324
G62010,Hohentauern,331.0,194,4,190,2.0,1.0526315789473684,15.0,7.894736842105263,43.0,22.63157894736842,10.0,5.263157894736842,88.0,46.31578947368421,21.0,11.052631578947368,11.0,5.7894736842105265
G62014,Kobenz,1616.0,788,20,768,19.0,2.473958333333333,40.0,5.208333333333334,136.0,17.708333333333336,8.0,1.0416666666666665,435.0,56.640625,71.0,9.244791666666668,59.0,7.682291666666667
G62021,Pusterwald,356.0,228,6,222,5.0,2.2522522522522523,18.0,8.108108108108109,41.0,18.46846846846847,4.0,1.8018018018018018,132.0,59.45945945945946,10.0,4.504504504504505,12.0,5.405405405405405
G62026,Sankt Georgen ob Judenburg,717.0,393,9,384,4.0,1.0416666666666665,23.0,5.989583333333334,76.0,19.791666666666664,3.0,0.78125,217.0,56.510416666666664,28.0,7.291666666666667,33.0,8.59375
G62032,Sankt Peter ob Judenburg,911.0,525,22,503,13.0,2.584493041749503,34.0,6.759443339960239,90.0,17.892644135188867,9.0,1.7892644135188867,260.0,51.689860834990064,69.0,13.717693836978132,28.0,5.566600397614314
G62034,Seckau,1061.0,615,16,599,13.0,2.1702838063439067,37.0,6.176961602671119,130.0,21.702838063439064,9.0,1.5025041736227045,323.0,53.923205342237054,57.0,9.515859766277128,30.0,5.008347245409015
G62036,Unzmarkt-Frauenburg,1056.0,575,15,560,10.0,1.7857142857142856,49.0,8.75,141.0,25.178571428571427,6.0,1.0714285714285714,260.0,46.42857142857143,54.0,9.642857142857144,40.0,7.142857142857142
G62038,Zeltweg,5339.0,2568,47,2521,61.0,2.4196747322491077,292.0,11.582705275684251,583.0,23.125743752479174,27.0,1.0710035700119,1106.0,43.87147957159857,289.0,11.463704879016264,163.0,6.4656882189607305
G62039,Lobmingtal,1526.0,783,14,769,14.0,1.8205461638491547,53.0,6.8920676202860855,171.0,22.23667100130039,9.0,1.1703511053315996,409.0,53.18595578673602,56.0,7.282184655396619,57.0,7.412223667100131
G62040,Judenburg,7729.0,3418,39,3379,67.0,1.982835158330867,314.0,9.292690145013317,736.0,21.781592187037585,48.0,1.4205386208937556,1569.0,46.43385617046463,403.0,11.926605504587156,242.0,7.161882213672683
G62041,Knittelfeld,8752.0,3906,63,3843,98.0,2.5500910746812386,391.0,10.174342961228207,904.0,23.52328909705959,50.0,1.3010668748373666,1681.0,43.74186833203227,437.0,11.371324486078585,282.0,7.338017174082748
G62042,Obdach,3134.0,1429,49,1380,39.0,2.8260869565217392,123.0,8.91304347826087,289.0,20.942028985507246,17.0,1.2318840579710146,647.0,46.88405797101449,154.0,11.159420289855072,111.0,8.043478260869565
G62043,Pöls-Oberkurzheim,2456.0,1186,39,1147,38.0,3.3129904097646032,84.0,7.323452484742806,271.0,23.62685265911072,13.0,1.1333914559721012,533.0,46.469049694856146,138.0,12.031386224934613,70.0,6.102877070619006
G62044,Pölstal,2126.0,1095,36,1059,26.0,2.4551463644948064,73.0,6.8932955618508025,259.0,24.45703493862134,18.0,1.69971671388102,459.0,43.342776203966004,155.0,14.636449480642117,69.0,6.515580736543909
G62045,Sankt Marein-Feistritz,1627.0,897,20,877,15.0,1.7103762827822122,67.0,7.639680729760548,180.0,20.524515393386544,22.0,2.508551881413911,446.0,50.8551881413911,87.0,9.92018244013683,60.0,6.841505131128849
G62046,Sankt Margarethen bei Knittelfeld,2210.0,1208,34,1174,40.0,3.4071550255536627,88.0,7.495741056218058,201.0,17.120954003407153,15.0,1.2776831345826234,633.0,53.91822827938672,112.0,9.540034071550256,85.0,7.240204429301533
G62047,Spielberg,4344.0,2244,44,2200,66.0,3.0,195.0,8.863636363636363,496.0,22.545454545454547,31.0,1.4090909090909092,979.0,44.5,265.0,12.045454545454545,168.0,7.636363636363637
G62048,Weißkirchen in Steiermark,4036.0,2118,49,2069,65.0,3.141614306428226,126.0,6.089898501691639,437.0,21.12131464475592,24.0,1.1599806669888835,1019.0,49.250845819236346,214.0,10.343160947317545,184.0,8.89318511358144
G62099,Wahlkarten - Murtal,0.0,8162,117,8045,194.0,2.411435674331883,491.0,6.103169670602859,1179.0,14.655065257924177,100.0,1.2430080795525171,4690.0,58.29707893101305,764.0,9.496581727781232,627.0,7.793660658794282
G62100,Bruck-Mürzzuschlag,77073.0,49704,990,48714,955.0,1.9604220552613212,3547.0,7.281274376975818,9388.0,19.271667282506055,546.0,1.1208276881389334,25541.0,52.43051278893132,5014.0,10.292728989612844,3723.0,7.642566818573717
G62105,Breitenau am Hochlantsch,1315.0,665,16,649,9.0,1.386748844375963,48.0,7.395993836671804,131.0,20.184899845916796,15.0,2.311248073959938,367.0,56.548536209553156,53.0,8.166409861325114,26.0,4.006163328197227
G62115,Krieglach,4435.0,2201,61,2140,68.0,3.177570093457944,160.0,7.476635514018691,431.0,20.14018691588785,25.0,1.1682242990654206,1055.0,49.29906542056075,219.0,10.233644859813085,182.0,8.504672897196262
G62116,Langenwang,3273.0,1674,55,1619,40.0,2.470660901791229,138.0,8.523780111179741,365.0,22.544780728844966,23.0,1.4206300185299567,781.0,48.239654107473754,167.0,10.315009264978382,105.0,6.4854848672019765
G62125,Pernegg an der Mur,2059.0,1203,20,1183,31.0,2.6204564666103125,82.0,6.931530008453085,239.0,20.202874049027894,29.0,2.4513947590870666,576.0,48.68977176669485,120.0,10.14370245139476,106.0,8.960270498732037
G62128,Sankt Lorenzen im Mürztal,2998.0,1586,31,1555,32.0,2.057877813504823,140.0,9.003215434083602,345.0,22.186495176848876,15.0,0.964630225080386,751.0,48.29581993569132,164.0,10.54662379421222,108.0,6.945337620578779
G62131,Spital am Semmering,1197.0,676,11,665,8.0,1.2030075187969926,54.0,8.1203007518797,142.0,21.353383458646615,10.0,1.5037593984962405,303.0,45.56390977443609,86.0,12.93233082706767,62.0,9.323308270676693
G62132,Stanz im Mürztal,1486.0,780,23,757,18.0,2.3778071334214,72.0,9.5112285336856,152.0,20.079260237780712,8.0,1.0568031704095113,374.0,49.405548216644654,86.0,11.360634081902246,47.0,6.208718626155878
G62135,Turnau,1259.0,766,38,728,24.0,3.296703296703297,59.0,8.104395604395604,145.0,19.917582417582416,13.0,1.7857142857142856,343.0,47.11538461538461,96.0,13.186813186813188,48.0,6.593406593406594
G62138,Aflenz,2009.0,1071,16,1055,24.0,2.2748815165876777,61.0,5.781990521327014,138.0,13.080568720379146,13.0,1.2322274881516588,631.0,59.810426540284354,112.0,10.616113744075829,76.0,7.203791469194313
G62139,Bruck an der Mur,12305.0,5774,115,5659,103.0,1.8201095599929316,421.0,7.439476939388584,1112.0,19.650114861282912,58.0,1.0249160629086411,2859.0,50.521293514755264,631.0,11.150379925781941,475.0,8.393709135889733
G62140,Kapfenberg,15754.0,6859,108,6751,115.0,1.7034513405421419,588.0,8.709820767293735,1582.0,23.433565397718855,48.0,0.7110057769219376,3183.0,47.14857058213598,699.0,10.354021626425714,536.0,7.939564508961635
G62141,Kindberg,6768.0,3531,56,3475,62.0,1.7841726618705038,312.0,8.97841726618705,706.0,20.31654676258993,31.0,0.8920863309352519,1789.0,51.482014388489205,320.0,9.20863309352518,255.0,7.338129496402877
G62142,Mariazell,2931.0,1534,41,1493,24.0,1.6075016744809107,108.0,7.2337575351640995,311.0,20.830542531815137,15.0,1.0046885465505693,804.0,53.851306095110516,158.0,10.58271935699933,73.0,4.8894842598794375
G62143,Mürzzuschlag,6420.0,3000,43,2957,70.0,2.367264119039567,182.0,6.1548867095028745,590.0,19.952654717619208,30.0,1.0145417653026716,1595.0,53.9398038552587,281.0,9.50287453500169,209.0,7.067974298275279
G62144,Neuberg an der Mürz,1999.0,1030,18,1012,20.0,1.9762845849802373,55.0,5.434782608695652,193.0,19.07114624505929,14.0,1.383399209486166,592.0,58.498023715415016,93.0,9.189723320158102,45.0,4.446640316205533
G62145,Sankt Barbara im Mürztal,5319.0,2423,47,2376,32.0,1.3468013468013467,171.0,7.196969696969697,492.0,20.707070707070706,16.0,0.6734006734006733,1205.0,50.715488215488215,285.0,11.994949494949495,175.0,7.365319865319865
G62146,Sankt Marein im Mürztal,2178.0,1211,22,1189,28.0,2.3549201009251473,134.0,11.269974768713205,279.0,23.465096719932717,12.0,1.0092514718250631,496.0,41.71572750210261,137.0,11.522287636669471,103.0,8.66274179983179
G62147,Thörl,1867.0,910,37,873,23.0,2.6345933562428407,58.0,6.643757159221077,189.0,21.649484536082475,14.0,1.6036655211912942,410.0,46.96449026345933,101.0,11.56930126002291,78.0,8.934707903780069
G62148,Tragöß-Sankt Katharein,1501.0,814,29,785,20.0,2.547770700636943,57.0,7.261146496815287,147.0,18.726114649681527,8.0,1.019108280254777,389.0,49.554140127388536,103.0,13.121019108280255,61.0,7.770700636942675
G62199,Wahlkarten - Bruck-Mürzzuschlag,0.0,11996,203,11793,204.0,1.7298397354362758,647.0,5.486305435427797,1699.0,14.406851522089376,149.0,1.263461375392182,7038.0,59.67947087255151,1103.0,9.353006020520647,953.0,8.08106503858221
G62200,Hartberg-Fürstenfeld,74019.0,50583,1311,49272,1128.0,2.289332683877253,3408.0,6.916707257671701,11958.0,24.269361909400878,673.0,1.3658873193700276,24001.0,48.71123559019321,4400.0,8.930021107322618,3704.0,7.517454132164312
G62202,Bad Blumau,1310.0,795,22,773,18.0,2.3285899094437257,52.0,6.727037516170762,209.0,27.037516170763258,16.0,2.069857697283312,349.0,45.14877102199224,75.0,9.702457956015524,54.0,6.985769728331177
G62205,Buch-St. Magdalena,1832.0,1119,23,1096,19.0,1.7335766423357664,105.0,9.58029197080292,273.0,24.90875912408759,17.0,1.551094890510949,502.0,45.8029197080292,100.0,9.124087591240876,80.0,7.2992700729927
G62206,Burgau,873.0,508,17,491,8.0,1.6293279022403258,27.0,5.4989816700611,99.0,20.162932790224033,6.0,1.2219959266802443,260.0,52.953156822810584,51.0,10.386965376782078,40.0,8.146639511201629
G62209,Ebersdorf,1054.0,660,22,638,9.0,1.4106583072100314,76.0,11.912225705329153,213.0,33.38557993730408,5.0,0.7836990595611284,231.0,36.206896551724135,56.0,8.77742946708464,48.0,7.523510971786834
G62211,Friedberg,2136.0,1278,38,1240,20.0,1.6129032258064515,108.0,8.709677419354838,300.0,24.193548387096776,18.0,1.4516129032258065,587.0,47.33870967741935,113.0,9.112903225806452,94.0,7.580645161290322
